Link,Description,Photo,Address,Price
https://kino-bank.com/listings/stilnaya-3-kh-komnatnaya-kvartira-ryadom-s-m-altufevo/,"Стильная 3-х комнатная квартира рядом с м.Алтуфьево Красивый дом, большие рекреации возле квартир, 2 лоджии.oneКухня 16 м. кв, ванная 11 м.кв., потолки 3 м. Много зелени.oneВ доме есть вход не только с парадного входа, но и с пандуса, который ведет в грузовой лифт.oneОколо дома - школа и детский сад, есть большой доступный для всех обустроенный школьный стадион с волейбольной, футбольной, баскетбольной площадками, уличными тренажерами, газонами. ",https://kino-bank.com//upload/iblock/a7a/a7aa93e130d0e4272c363ecea0121f24.jpg https://kino-bank.com//upload/iblock/cb4/cb444e0007a6667e27a4a1b77b880166.jpg https://kino-bank.com//upload/iblock/84a/84a92c0276972ff25bd3c9db9ba44778.jpg https://kino-bank.com//upload/iblock/23b/23b3cf4d5da0c5e2a10dfdd7caeefcfd.jpg https://kino-bank.com//upload/iblock/469/46922d99ebd9c7f063322f4cdde460df.jpg https://kino-bank.com//upload/iblock/b1d/b1d9cb427845d7bc19163af8a239434a.jpg https://kino-bank.com//upload/iblock/2ca/2ca2f69dfda2eedd9ca9d5abde2ba858.jpg https://kino-bank.com//upload/iblock/1a2/1a218b21b58e9cdf3d98ad983d41c4fe.jpg https://kino-bank.com//upload/iblock/b89/b89a25a2692237b454981b15c8e6439b.jpg https://kino-bank.com//upload/iblock/b61/b61227594309998db8e3b65e02f9c76d.jpg https://kino-bank.com//upload/iblock/3f4/3f4c55fc828061469d8f48fce8761f96.jpg https://kino-bank.com//upload/iblock/7fa/7fad07a5bd0862d3f9702c0b09931549.jpg,,0
https://kino-bank.com/listings/kvartira-v-g-odintsovo/,"Квартира в г. Одинцово Квартира находится на 16 этаже, 4 комнаты (гостиная и 3 комнаты), 3 балкона (2 закрытых и французкий). Лифт грузовой и обычный, есть где припарковать машины. Под съёмки даётся вся квартира кроме 1 комнаты. Общая площадь квартиры 140 кв.м. ",https://kino-bank.com//upload/iblock/7c5/7c5946e09578d2161bf7e550aa2d31ce.jpeg https://kino-bank.com//upload/iblock/8e4/8e427de602ad4de2d29f46c65d7e557b.jpeg https://kino-bank.com//upload/iblock/cdf/cdfc3e7ee84b96db040c1e44ef658166.jpeg https://kino-bank.com//upload/iblock/f56/f56a4c8d0d9add66460f68d634e47df1.jpeg,,0
https://kino-bank.com/listings/stilnaya-3-kh-komnatnaya-kvartira-m-altufevo/,"Стильная 3-х комнатная квартира (м.Алтуфьево) ",https://kino-bank.com//upload/iblock/258/258da2f3678bccc058ec79d4bf47c551.jpg https://kino-bank.com//upload/iblock/255/25599f6f4344dfb1b9ad78a6ae008b6f.jpg https://kino-bank.com//upload/iblock/db8/db8b02386aebb6f02730f8db81070f02.jpg https://kino-bank.com//upload/iblock/29f/29f7a7dd38b5e2cda0e98ec7d2ce40df.jpg https://kino-bank.com//upload/iblock/053/0539a85fcfd1aeb1fdaa2f1b9f14572f.jpg https://kino-bank.com//upload/iblock/5ab/5ab74285517f3f98ffd1309fff65ce9e.jpg https://kino-bank.com//upload/iblock/20e/20e75c2d93b78591bab4c389794726d8.jpg https://kino-bank.com//upload/iblock/abb/abb41b30caed43f6325559e8bb4e1fb0.jpg https://kino-bank.com//upload/iblock/63c/63c7ca28d095351b2eed8807abe6933c.jpg https://kino-bank.com//upload/iblock/ac2/ac23ecacd286baa8bdafe7442def7f74.jpg https://kino-bank.com//upload/iblock/e40/e407782db47c7a0125df5d3445e88018.jpg https://kino-bank.com//upload/iblock/db9/db95f5a13ad911b9f6773e07cf8fa1d2.jpg,,0
https://kino-bank.com/listings/kvartira-na-novom-arbate/,"Квартира на новом Арбате ",https://kino-bank.com//upload/iblock/5c5/5c59f0477e2a39afbfbfb8a018906635.jpg https://kino-bank.com//upload/iblock/084/08478d09e5bf8ca5cf49d5d7cc3ed65e.jpg https://kino-bank.com//upload/iblock/d61/d61c3d95a23067743029483b33af7e75.jpg https://kino-bank.com//upload/iblock/027/027f6ad27d877130526e421c959b5609.jpg https://kino-bank.com//upload/iblock/e72/e72d424886010b7bfe72207b230df721.jpg https://kino-bank.com//upload/iblock/266/266b928df0ea3770aa567b13f64154e7.jpg https://kino-bank.com//upload/iblock/b1a/b1adf99c4e65acf35d885b256b008ba9.jpg https://kino-bank.com//upload/iblock/6e1/6e11558a822114e2f6403ca99c384719.JPG,,0
https://kino-bank.com/listings/pentkhauz-na-leninskom/,"Пентхауз на Ленинском ",https://kino-bank.com//upload/iblock/fb4/fb425ee4b8fa62773841f19865db2aba.jpg https://kino-bank.com//upload/iblock/f21/f2189e66ff9fa476c01338dea344e0c6.jpg https://kino-bank.com//upload/iblock/4c3/4c3e284c316d95e5756708f407bfb6bb.jpg https://kino-bank.com//upload/iblock/403/40381bab5baf4d447668494214af1449.jpg https://kino-bank.com//upload/iblock/670/670d9cee815c515435ec1360afd24c94.jpg https://kino-bank.com//upload/iblock/2dc/2dce29e3db646703374ac67d053a7b7a.jpg https://kino-bank.com//upload/iblock/b3b/b3bbb8554e158505bdd545287e4ec21d.jpg https://kino-bank.com//upload/iblock/690/69088e17f1a495a8af6a1bc90c85b1f9.jpg https://kino-bank.com//upload/iblock/c59/c598b266862e52d484753e638efe665f.jpg https://kino-bank.com//upload/iblock/5db/5dbf689faacafe886dc00852c67e2c81.jpg https://kino-bank.com//upload/iblock/06b/06b364071b6b3669a32ae91b2abb1b2e.jpg https://kino-bank.com//upload/iblock/af3/af3caef610f5c4020fcb5d6805b28808.jpg,,0
https://kino-bank.com/listings/penthauz-na-leninskom/,"Пентхауз на Ленинском ",https://kino-bank.com//upload/iblock/a8f/a8fdbeeb8e57a7868612e71b8ab0bc97.jpg https://kino-bank.com//upload/iblock/39e/39eb0b62a4bb95273bc2c8b9b883b30d.jpg https://kino-bank.com//upload/iblock/6a0/6a0fcfa5e359f81c4627c63bd1edb9b7.jpg https://kino-bank.com//upload/iblock/3a3/3a37577bcabf5d3fd34f62e597cc63c8.jpg https://kino-bank.com//upload/iblock/b7e/b7e522cfb8bcf6a30e47fe75601883bf.jpg https://kino-bank.com//upload/iblock/b1a/b1ad6a5b812ecf7a06a2f4ba429dd824.jpg https://kino-bank.com//upload/iblock/d86/d8664e729ff91440854c96e1a0c63464.jpg https://kino-bank.com//upload/iblock/e21/e21db353b88f5857bfb44d619a572ec1.jpg https://kino-bank.com//upload/iblock/08b/08b822a2708866b02080189350b8b45d.jpg https://kino-bank.com//upload/iblock/a5a/a5a170b3c979eb25bf022ea5aa2edb6a.jpg https://kino-bank.com//upload/iblock/bc6/bc670362c7b5f86b6674ade07be9cf83.jpg https://kino-bank.com//upload/iblock/1e4/1e48b22f8becbc961d213f1f8a2b2d06.jpg,,0
https://kino-bank.com/listings/evrodvushka/,"Евродвушка Площадь 72кв.мoneЭт.11 в доме 20эт.oneДве изолированных комнаты, кухня-гостиная объединенная. Одна лоджия, с/узел раздельный ",https://kino-bank.com//upload/iblock/099/099e25076e93ad9dbb5cb6b69197956b.jpg https://kino-bank.com//upload/iblock/314/3140bf75fe15804a9673c16083690139.jpg https://kino-bank.com//upload/iblock/fa5/fa5c416d23c5638effa5df56c82d695c.jpg https://kino-bank.com//upload/iblock/361/361ec27c0993499b6f85a7e50429165d.jpg https://kino-bank.com//upload/iblock/fbb/fbbab28870cbe8461d58ec41a2d1df3b.jpg https://kino-bank.com//upload/iblock/9f3/9f30f3c3131e06c0fe87bb188ae89fb9.jpg https://kino-bank.com//upload/iblock/ce1/ce11163a64534b8232128bdbb19dfed2.jpg https://kino-bank.com//upload/iblock/b2a/b2a25995659e7f18f9c039d682c46e4b.jpg,,0
https://kino-bank.com/listings/apartamenty-v-moskva-siti-2/,"Апартаменты в Москва-Сити ",https://kino-bank.com//upload/iblock/31f/31fc86e071c7989b6b53f39c80883457.jpeg https://kino-bank.com//upload/iblock/421/421529234309c2c1ea2377cd6be941ee.jpeg https://kino-bank.com//upload/iblock/286/286a208436182ff042d17ccfde7b08c1.jpeg https://kino-bank.com//upload/iblock/01a/01a757caa2e7264f618078a7d707dd95.jpeg https://kino-bank.com//upload/iblock/f5b/f5b33f9b823a3116a520e0f7b23de6b0.jpeg https://kino-bank.com//upload/iblock/ab7/ab728e2e333718fe3340079848ce04a3.jpeg https://kino-bank.com//upload/iblock/3a7/3a7fcb8903f647e7c7fb30aee839776e.jpeg https://kino-bank.com//upload/iblock/85b/85b404d4a658a6cfb6d7f37ec1b28a21.jpeg https://kino-bank.com//upload/iblock/d27/d2722830abcc27f5dc2ae3a50830306a.jpeg https://kino-bank.com//upload/iblock/36f/36fff94c2ac168ccc6a4fb8e02821c7b.jpeg https://kino-bank.com//upload/iblock/90f/90fb09b3362854d02872d2a2bbe71c6a.jpeg https://kino-bank.com//upload/iblock/a49/a492f05ed1a6f955c64364bb41dc0333.jpeg,,0
https://kino-bank.com/listings/kvartirnaya-fotostudiya/,"Квартирная фотостудия ",https://kino-bank.com//upload/iblock/c12/c129454b2e9ff49bab4ac6d3df37da87.jpg https://kino-bank.com//upload/iblock/33f/33f7b76b1f69411c57be6ebc15b55036.jpg https://kino-bank.com//upload/iblock/b0d/b0de124ae3ea482935a9c3daf39271dd.jpg https://kino-bank.com//upload/iblock/b3a/b3afd15d402d0faf53a6ea94de65810c.jpg https://kino-bank.com//upload/iblock/ab8/ab8551b07eff321e2b0f7a3f959f6263.jpg https://kino-bank.com//upload/iblock/676/676ea9d98ad459e6416127b7d3ef707c.jpg https://kino-bank.com//upload/iblock/40c/40c8b7f440b7c30b760c0a7e93aa200a.jpg https://kino-bank.com//upload/iblock/10f/10f36de28f6d44957be6c1ff4d30ace4.jpg https://kino-bank.com//upload/iblock/a9c/a9c294193e4e9b682980a80c25547060.jpg https://kino-bank.com//upload/iblock/95c/95c7e0aa78c263b57ddedb50c8d522e3.jpg https://kino-bank.com//upload/iblock/aa0/aa097e3c0f5b8c4ff98ba2292b58af52.jpg https://kino-bank.com//upload/iblock/c7d/c7d9b660f6ce40c69aab27a6ee306f96.jpg,,0
https://kino-bank.com/listings/kvartira-starinnyj-interer/,"Квартира, старинный интерьер м. Чистые Пруды ",https://kino-bank.com//upload/iblock/5a2/5a277f72955040689793fbda131aefbf.jpg https://kino-bank.com//upload/iblock/014/0145a513ccf263e0daafc1d1d8aacb24.jpg https://kino-bank.com//upload/iblock/7e5/7e5525b8bba6f9f4ef32eeec1e28eda0.jpg https://kino-bank.com//upload/iblock/00c/00c2111893f7400bdfb75631b3ac9c61.jpg https://kino-bank.com//upload/iblock/7b2/7b2987535510e3a646a0b0c32f5e8328.jpg https://kino-bank.com//upload/iblock/d93/d93455074a042b18dcd581f34e24a4af.jpg https://kino-bank.com//upload/iblock/71b/71b622f474595fd770d36c7781592dea.jpg https://kino-bank.com//upload/iblock/0f0/0f09ee4607051f17e716937efc705650.jpg https://kino-bank.com//upload/iblock/244/244f5956dfdc3e3edc9e3d1d48044835.jpg https://kino-bank.com//upload/iblock/882/8826ca9638611769e8efb2442738e6a7.jpg https://kino-bank.com//upload/iblock/337/3376f8a97c1e3f1305b476df3a71198f.jpg https://kino-bank.com//upload/iblock/e42/e42c33cb72aed9c22ff09bddafa4fd56.jpg,,0
https://kino-bank.com/listings/bolshaya-sovremennaya-kvartira-2/,"Большая современная квартира ЗАО, улица Мосфильмовская ",https://kino-bank.com//upload/iblock/aec/aec9319e324ec4322928d5ab983e4d1a.jpg https://kino-bank.com//upload/iblock/77d/77d2ded9cbc7d6b61b4f0396f4d625c0.jpg https://kino-bank.com//upload/iblock/37c/37c829bfb2b9771458c221ea1bd64ad7.jpg https://kino-bank.com//upload/iblock/887/887bff3adfb970b110c5450c19e54860.jpg https://kino-bank.com//upload/iblock/7ac/7acde14e95dd763f10603c1d0aa0faa3.jpg https://kino-bank.com//upload/iblock/d77/d77045a3fc6eb672c359f9ae0bf396fb.jpg https://kino-bank.com//upload/iblock/c9e/c9e9e6e32b3742ffbda725af08fe6455.jpg https://kino-bank.com//upload/iblock/87c/87c6c485dc86896b6b04bc9f0a97199d.jpg https://kino-bank.com//upload/iblock/df2/df250b7fd8c4e33d060b79616b3299eb.jpg https://kino-bank.com//upload/iblock/0a7/0a70852e4182bfbf9750f518005c1d8c.jpg https://kino-bank.com//upload/iblock/0f4/0f4630d3c4f9cb4f6c1afa1ec45ad322.jpg https://kino-bank.com//upload/iblock/cbf/cbfa19512ac6b75e6106efe601b533b4.jpg,,0
https://kino-bank.com/listings/kvartira-v-belo-golubom-tsvete/,"Квартира в бело-голубом цвете Объект находится в архиве. ",https://kino-bank.com//upload/iblock/e44/e446c295692bf476b66e7d76d4bb9ac7.jpg https://kino-bank.com//upload/iblock/16f/16fc0abc0087059a6388734d054517bc.jpg https://kino-bank.com//upload/iblock/e6c/e6c529d097c191530917c7ed4bd4af56.jpg https://kino-bank.com//upload/iblock/831/831fb5fa5ddab924bd2ea35751677303.jpg https://kino-bank.com//upload/iblock/169/169bafd5bc6ec6a337d8291540d61372.jpg https://kino-bank.com//upload/iblock/1bf/1bf7f281b7f69f206f4b4019e2e7b43d.jpg https://kino-bank.com//upload/iblock/c0f/c0fe4b9d6d517a8574888c50a932eac6.jpg https://kino-bank.com//upload/iblock/9eb/9eb4ff8c025410e9a7a4c670daa7d0d2.jpg https://kino-bank.com//upload/iblock/a2e/a2e64d18cf31b3c347df2a04078f0966.jpg https://kino-bank.com//upload/iblock/e3d/e3d8780dfca2399a39f658391926dd0d.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-vdnh/,"Двухкомнатная квартира (ВДНХ) ",https://kino-bank.com//upload/iblock/5c2/5c2e2fc575381a5af8a6abd3cd840bee.jpg https://kino-bank.com//upload/iblock/c5f/c5fe15089e85dc5145d83056c34fe930.jpg https://kino-bank.com//upload/iblock/5cd/5cd9702998dc21c0a697a7105acd3cd7.jpg https://kino-bank.com//upload/iblock/9db/9db7df54413c84313c5a541a691aaf1a.jpg https://kino-bank.com//upload/iblock/948/948d5464779d48effbe15807fa084400.jpg https://kino-bank.com//upload/iblock/d8d/d8d1c84c97eb13d83d44dd794cc76989.jpg https://kino-bank.com//upload/iblock/66c/66c54505241442cd4187af3abf58da55.jpg https://kino-bank.com//upload/iblock/e30/e30b2f027246e7012d31f6eaa18638b9.jpg,,0
https://kino-bank.com/listings/sovremennaya-dizajnerskaya-3-h-komnatnaya-kvartira-dlya-syomok-377/,"Современная дизайнерская 3-х комнатная квартира для съёмок  Площадь 78 м2 (18+14+14 м2). Кухня 11 м2. Есть гардеробная. (м. Коломенская) ",https://kino-bank.com//upload/iblock/697/69746cfb0f5d44ac341d3a902dafc6d5.jpg https://kino-bank.com//upload/iblock/fb0/fb0c3024e54ba4e289175fa4b4956ed4.jpg https://kino-bank.com//upload/iblock/53f/53f8a358f3e54359ec98ea534f909cfc.jpg https://kino-bank.com//upload/iblock/5fc/5fc7fb8e4da9e1cfad60463bb82159eb.jpg https://kino-bank.com//upload/iblock/4a7/4a7d7e137a22f9107230aabcb0554674.jpg https://kino-bank.com//upload/iblock/69a/69a5fed1164973d7c1b84643db7f574e.jpg https://kino-bank.com//upload/iblock/641/641015aee71790fe0237be5879b0ad54.jpg https://kino-bank.com//upload/iblock/713/71353632a9178e30f723dd23b9bb453d.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-mansarda-na-paveletskoj-387/,"Трехкомнатная квартира-мансарда на Павелецкой  ",https://kino-bank.com//upload/iblock/a03/a03ee6655a90d5de90caf25b96107844.jpg https://kino-bank.com//upload/iblock/72f/72fb45eef65e0fe5648cc0e2eb99eaaf.jpg https://kino-bank.com//upload/iblock/df2/df27f77bfe4d0b0005590bbd6c8870c0.jpg,,0
https://kino-bank.com/listings/kvartira-raspolozhena-v-zhk-aerobus-382/,"Квартира расположена в ЖК Аэробус  На 31 этаже. Имеет панорамные окна в пол, и вид в обе стороны. Окно гостиной выходит на центр города. Из двух спален открывается вид на Тимирязевский лесопарк.oneoneНе сдаётся до лета 2020 года. ",https://kino-bank.com//upload/iblock/7ca/7caba3bd12b3e7c3383d27bc83e43921.jpg https://kino-bank.com//upload/iblock/80e/80efa35a5e07d5a9948bb473d4fbd61e.jpg https://kino-bank.com//upload/iblock/76a/76a70f77905ee0698a4227cc7a190799.jpg https://kino-bank.com//upload/iblock/cf6/cf61f474889b4757b6e720dcadc8b050.jpg https://kino-bank.com//upload/iblock/265/265c571cdb40c6ee52cf115d180c714a.jpg https://kino-bank.com//upload/iblock/464/46459f520fd8de177faae9932ee55a0f.jpg https://kino-bank.com//upload/iblock/ab8/ab868807ff6bd661c49d1457769d97f8.jpg https://kino-bank.com//upload/iblock/0ad/0ad5394a44a39ce36dd7da7a7da5835f.jpg https://kino-bank.com//upload/iblock/d0b/d0bb471606377dd1a67e709e5b9b8402.jpg https://kino-bank.com//upload/iblock/cb0/cb0caa3d72f81d1e9242b28b80e515e7.jpg https://kino-bank.com//upload/iblock/39a/39a72fd6b239a5e9c0fbddd170c22652.jpg https://kino-bank.com//upload/iblock/e3b/e3b1330496cd65296bdfe0b9d125e034.jpg,,0
https://kino-bank.com/listings/dvuhetazhnyj-penthauz-200-m-kv-bez-otdelochnyh-rabot-strojvariant-307/,"Двухэтажный пентхауз 200 м.кв. - без отделочных работ (стройвариант)  Сдается для съемок. Актуально для больших сериалов и кино. Новый объект - двухэтажный пентхауз: ЖК \""Велтон Парк\"" (ул. Саляма Адиля) - квадратура 200 м.кв. - без отделочных работ (стройвариант) - 39+40 этажи из 40 эт (вход в квартиру с обоих этажей) - вид на Moscow City и всю Москву (большие окна). ",https://kino-bank.com//upload/iblock/b6e/b6eef3fed7f6ada272c924b425af33ef.jpg https://kino-bank.com//upload/iblock/126/126273404cc4f88f40b0b91e816b878e.jpg https://kino-bank.com//upload/iblock/811/8112212f2cf48a8a894e5a684792ac34.jpg https://kino-bank.com//upload/iblock/ccc/cccb26e296f9d10bc1b262e8594d0b36.jpg,,0
https://kino-bank.com/listings/penthaus-bez-otdelki-378/,"Пентхаус без отделки  Площадь 685 м2, 29 этаж, 3 уровня ",https://kino-bank.com//upload/iblock/1c6/1c6200fdf47cc9fb13ab95aa7f207721.jpg https://kino-bank.com//upload/iblock/903/903e5c33de8bd2e806e7d9872ea61889.jpg https://kino-bank.com//upload/iblock/ddf/ddf4fdfeb81a67c1e4ed6b5cc1a6a561.jpg https://kino-bank.com//upload/iblock/190/19022756a08f585660f77890b61b303e.jpg https://kino-bank.com//upload/iblock/bdb/bdbe1a1127c9dbfa902a0e30b89358a8.jpg https://kino-bank.com//upload/iblock/0e6/0e65be3e85cc223fa2b61654e1eccd0f.jpg https://kino-bank.com//upload/iblock/e99/e9972e155437005a7239c56efc5a67f9.jpg https://kino-bank.com//upload/iblock/d7c/d7c062d7c0707d7b79ed31e4e78414d4.jpg https://kino-bank.com//upload/iblock/890/89049b23644ec788b8d2787c4ae7e964.jpg https://kino-bank.com//upload/iblock/2a1/2a123b884b6e23751ea59cd2d3aa6af8.jpg https://kino-bank.com//upload/iblock/80e/80eb0848d9469898589e244e9700861e.jpg https://kino-bank.com//upload/iblock/80f/80f65a81c2caa9ae271f902cc7adc277.jpg,,0
https://kino-bank.com/listings/vyselenka-na-mayakovskoj-dlya-kinosyomok-972/,"Выселенка на Маяковской для киносъёмок - АРХИВ  Объект находится в архиве! ",https://kino-bank.com//upload/iblock/35e/35eebdd39b61b2bcada31cd10cc86a36.jpg https://kino-bank.com//upload/iblock/ac4/ac4ba756a04ad93420ca474e75e77f02.jpg https://kino-bank.com//upload/iblock/1de/1de8db9714ca025351f51ac7e18725ce.jpg https://kino-bank.com//upload/iblock/9f8/9f8e867eef7c4f6a2d982237e4dabf84.jpg https://kino-bank.com//upload/iblock/75c/75c9e21c35b3c67363e8f176cb6f25a1.jpg https://kino-bank.com//upload/iblock/fc9/fc962be9f1fd45330aef6c918d5cdb4e.jpg https://kino-bank.com//upload/iblock/d41/d4117f0ea3ab1b77c2d8516576998a10.jpg https://kino-bank.com//upload/iblock/4c2/4c240630ac8500db4e59014dab2ed0dc.jpg https://kino-bank.com//upload/iblock/6be/6bec705f15867597bf7b61289695f563.jpg https://kino-bank.com//upload/iblock/e5a/e5a176b539d3ffa21814f069d1703f9a.jpg https://kino-bank.com//upload/iblock/bf8/bf8e76653bc98dcd6c6f42f8d789356e.jpg https://kino-bank.com//upload/iblock/7a5/7a562804020c4b20c2bf6273b4df6da1.jpg,,0
https://kino-bank.com/listings/bashnya-federatsii_2/,"Башня Федерации_2 ",https://kino-bank.com//upload/iblock/10e/10e92b8e7277a084c6368ce3e4b73e35.jpeg https://kino-bank.com//upload/iblock/38e/38eb678144ee420c73455d60d677f893.jpeg https://kino-bank.com//upload/iblock/c9b/c9b0ed6ff7f45142ce284090a51bf917.jpeg https://kino-bank.com//upload/iblock/0b6/0b66403dcd56ec7a0f8dc9d8b8d9b31c.jpeg https://kino-bank.com//upload/iblock/64f/64f500ad500a773e07568906913784f3.jpeg https://kino-bank.com//upload/iblock/40e/40e95e609e14d4c18f544bd9e4628908.jpeg https://kino-bank.com//upload/iblock/b19/b19c92936679c7837b89e511f63b9207.jpeg https://kino-bank.com//upload/iblock/954/954654f8b8f3b6c984e9fb2051271083.jpeg https://kino-bank.com//upload/iblock/e5d/e5d002a59e31eca9eeeadc47e256c92f.jpeg https://kino-bank.com//upload/iblock/557/5570e94502e819bf2cc1dd0705a30492.jpeg,,0
https://kino-bank.com/listings/marginalnaya-kvartira/,"Маргинальная квартира Двухкомнатная квартира, м.СелигерскаяoneoneОБЪЕКТ НАХОДИТСЯ В АРХИВЕ ",https://kino-bank.com//upload/iblock/e7a/e7aabb7541ece373d76975c6a858b4a7.jpeg https://kino-bank.com//upload/iblock/0c0/0c0a87c78ee343438c5988d7e743e751.jpeg https://kino-bank.com//upload/iblock/e86/e86e3b5472155e3d694939973301afdd.jpeg https://kino-bank.com//upload/iblock/9f5/9f5f400786b99e57a9c0ac7a24e97403.jpeg https://kino-bank.com//upload/iblock/c18/c18bb64ff0ba517d821ca4e4039c9809.jpeg https://kino-bank.com//upload/iblock/423/423053f270e82079667d64c2147a593e.jpeg https://kino-bank.com//upload/iblock/790/790997a8cf74256ab4484c8bea1e0f77.jpeg https://kino-bank.com//upload/iblock/cc5/cc53987ac8ae7314262bdaba9d669bb8.jpeg https://kino-bank.com//upload/iblock/ccc/ccc0e505a0b39c6a3eb6ec7472233d59.jpeg https://kino-bank.com//upload/iblock/21f/21f4f1758245c58b4ddbb8412efc6930.jpeg https://kino-bank.com//upload/iblock/f4f/f4fb80da26b4a52166c55d394ff8754c.jpeg https://kino-bank.com//upload/iblock/809/809e579fd99a6b720bb9af702852edde.jpeg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-80-90-h-godov/,"Двухкомнатная квартира 80-90-х годов Общая площадь-45 кв.метров, комнаты смежные, 5/5 этажного кирпичного дома, много посуды и интерьера тех лет, м.Бабушкинская. Максимальная группа из 7-8 человек. ",https://kino-bank.com//upload/iblock/9db/9db4e2f575ca41f328adf050dcb734b3.jpg https://kino-bank.com//upload/iblock/a55/a55ddc95f976a673252331f195f89f85.jpg https://kino-bank.com//upload/iblock/1ab/1ab52bc31daa7783032087c3f05a66b6.jpg https://kino-bank.com//upload/iblock/884/884cce5a9b0a4f9115a43a1714a6a92c.jpg https://kino-bank.com//upload/iblock/329/3297ccc09688bef970cc9d0b909851de.jpg https://kino-bank.com//upload/iblock/9bb/9bbb1729d6371e885ce682ad726dc1ac.jpg https://kino-bank.com//upload/iblock/1ef/1ef2086c1d5ad8df92ba10d11bcf0c0e.jpg https://kino-bank.com//upload/iblock/13a/13ad04ea2cdb5eedd80bfddd7a3459fd.jpg https://kino-bank.com//upload/iblock/516/51662dedfee25cb191c4523f932453da.jpg https://kino-bank.com//upload/iblock/055/055ab0fee10450005cafc426410da1a8.jpg https://kino-bank.com//upload/iblock/875/8753b62e1a45d5a74a909bee252d6e26.jpg https://kino-bank.com//upload/iblock/a3c/a3c09bbaa256cb492531e17afc899aaf.jpg,,0
https://kino-bank.com/listings/dizajnerskaya-kvartira-dlya-syomok-v-kilometre-ot-mosfilma/,"Дизайнерская квартира для съёмок в километре от Мосфильма Квартира 68 кв.м с интересным ремонтом. Кухня объединена с гостиной иoneкоридором. Есть отдельная спальня. ",https://kino-bank.com//upload/iblock/4c2/4c2d16f7cb9abd31c7c6dd5a185dd17f.jpg https://kino-bank.com//upload/iblock/251/251fddf7dd89eae0be8452bfa4b7165b.jpg https://kino-bank.com//upload/iblock/d81/d81e11f639ad4c05596fc333e8aa5925.jpg https://kino-bank.com//upload/iblock/257/2575c5a89728e7d3526ed1fc1eed2b87.jpg https://kino-bank.com//upload/iblock/8ed/8ed9cc9b8ec2e2ac3df02fbc8dba95f2.jpg https://kino-bank.com//upload/iblock/e0d/e0dbca62943f8dd0795778d2d5096025.jpg https://kino-bank.com//upload/iblock/274/2744bf531f6db74287dad31d6ce7edd7.jpg https://kino-bank.com//upload/iblock/cd5/cd53e228917eaef9d9500eef4fe91d02.jpg https://kino-bank.com//upload/iblock/53a/53a8a1eeee04c9b7c0f4cf0587eb8bad.jpg https://kino-bank.com//upload/iblock/837/837c6cd4f95da62d5dd3e68af12f1aca.jpg https://kino-bank.com//upload/iblock/c10/c10daf08d128cacfddbe13091822011c.jpg https://kino-bank.com//upload/iblock/694/694752d73e4ce2b727d07f1de744fea6.jpg,,0
https://kino-bank.com/listings/kvartira-interer-sssr-3/,"Квартира, интерьер СССР ОБЪЕКТ НАХОДИТСЯ В АРХИВЕ ",https://kino-bank.com//upload/iblock/72c/72cd65140eca5d6da908cf8c3b3cb86c.jpg https://kino-bank.com//upload/iblock/53b/53b39262937ab00ef03d8d09a4068e79.jpg https://kino-bank.com//upload/iblock/ab3/ab342dbe97bc3ccef851ea8059b4de1b.jpg https://kino-bank.com//upload/iblock/aa3/aa3b42d36b9bfa83e93b962f9f3b36ac.jpg https://kino-bank.com//upload/iblock/fbe/fbeb30a989ec69501e5dbd9b0a36d20e.jpg https://kino-bank.com//upload/iblock/45e/45edda23d0a51ebf47b63b17d13d2274.jpg https://kino-bank.com//upload/iblock/31a/31aa26cf15c3ffa284166523b0845830.jpg https://kino-bank.com//upload/iblock/653/6530ac8565c82dbf5d7a41e80da0b78f.jpg https://kino-bank.com//upload/iblock/f21/f21fc2634f6b3b725dd047f8e5ddee3a.jpg https://kino-bank.com//upload/iblock/24c/24c39862297aa3ea6ffb841061634f56.jpg https://kino-bank.com//upload/iblock/d36/d364805f90b592c961ce68c129a642ab.jpg https://kino-bank.com//upload/iblock/065/0659765814514ea514246555d3bf876c.jpg,,0
